"","model","location_name","mean.WIS","MAE","Percent.Cov.50","Percent.Cov.95","relative_WIS","below"
"1","CEPH-Rtrend_fluH","Alabama",33.2888043478261,48.1847826086956,0.326086956521739,0.760869565217391,1.08896966769927,0
"2","CEPH-Rtrend_fluH","Alaska",15.6653260869565,22.2826086956522,0.5,0.782608695652174,1.3021106179047,0
"3","CEPH-Rtrend_fluH","Arizona",109.384380907372,143.195652173913,0.380434782608696,0.66304347826087,0.865217553344136,1
"4","CEPH-Rtrend_fluH","Arkansas",55.1155907372401,72.4673913043478,0.369565217391304,0.673913043478261,0.999638457463081,1
"5","CEPH-Rtrend_fluH","California",414.908355387524,475.663043478261,0.315217391304348,0.521739130434783,1.0098938172919,0
"6","CEPH-Rtrend_fluH","Colorado",22.744050094518,33.6630434782609,0.434782608695652,0.826086956521739,0.488326076386268,1
"7","CEPH-Rtrend_fluH","Connecticut",60.8173534971645,77.6847826086957,0.391304347826087,0.793478260869565,0.817511441168973,1
"8","CEPH-Rtrend_fluH","Delaware",23.861843100189,32.2717391304348,0.478260869565217,0.739130434782609,2.46526622925783,0
"9","CEPH-Rtrend_fluH","District of Columbia",13.9591398865785,20.1413043478261,0.467391304347826,0.847826086956522,2.02175795337797,0
"10","CEPH-Rtrend_fluH","Florida",171.732192816635,225.304347826087,0.206521739130435,0.532608695652174,1.28586154045075,0
"11","CEPH-Rtrend_fluH","Georgia",31.8413327032136,44.2826086956522,0.304347826086957,0.695652173913043,1.58673689391611,0
"12","CEPH-Rtrend_fluH","Hawaii",8.28388468809074,12.1413043478261,0.489130434782609,0.923913043478261,1.73483809286278,0
"13","CEPH-Rtrend_fluH","Idaho",47.8760822306238,61.8478260869565,0.326086956521739,0.695652173913043,1.04644731299465,0
"14","CEPH-Rtrend_fluH","Illinois",119.307396030246,151.29347826087,0.293478260869565,0.619565217391304,0.77507354011892,1
"15","CEPH-Rtrend_fluH","Indiana",108.565940453686,133.239130434783,0.380434782608696,0.695652173913043,0.814483018710854,1
"16","CEPH-Rtrend_fluH","Iowa",34.3170368620038,49.3152173913044,0.402173913043478,0.673913043478261,0.561416102852663,1
"17","CEPH-Rtrend_fluH","Kansas",30.7929867674858,42.0760869565217,0.434782608695652,0.782608695652174,0.734157321904939,1
"18","CEPH-Rtrend_fluH","Kentucky",92.5660349716446,114.880434782609,0.380434782608696,0.75,0.824898214192084,1
"19","CEPH-Rtrend_fluH","Louisiana",33.5259404536862,47.8913043478261,0.315217391304348,0.652173913043478,1.05173012178657,0
"20","CEPH-Rtrend_fluH","Maine",28.5704584120983,40.3804347826087,0.347826086956522,0.75,0.808340813254764,1
"21","CEPH-Rtrend_fluH","Maryland",29.1056710775047,43.9130434782609,0.391304347826087,0.760869565217391,0.714510120938944,1
"22","CEPH-Rtrend_fluH","Massachusetts",68.9280623818525,92.9130434782609,0.434782608695652,0.728260869565217,0.503357805967925,1
"23","CEPH-Rtrend_fluH","Michigan",83.7767438563327,124.652173913043,0.391304347826087,0.75,0.432248533435601,1
"24","CEPH-Rtrend_fluH","Minnesota",66.0214130434783,83.804347826087,0.445652173913043,0.793478260869565,1.20542002497103,0
"25","CEPH-Rtrend_fluH","Mississippi",24.1465642722117,35.695652173913,0.304347826086957,0.75,1.02867328381578,0
"26","CEPH-Rtrend_fluH","Missouri",126.068709829868,158.565217391304,0.271739130434783,0.652173913043478,0.868937251239669,1
"27","CEPH-Rtrend_fluH","Montana",22.2179867674858,31.6304347826087,0.358695652173913,0.771739130434783,1.29410582689858,0
"28","CEPH-Rtrend_fluH","Nebraska",13.3903922495274,19.8369565217391,0.521739130434783,0.923913043478261,0.549684389129957,1
"29","CEPH-Rtrend_fluH","Nevada",51.8312948960302,67.8586956521739,0.33695652173913,0.75,0.860960768456507,1
"30","CEPH-Rtrend_fluH","New Hampshire",22.2635586011342,31.445652173913,0.41304347826087,0.75,0.941329847465996,1
"31","CEPH-Rtrend_fluH","New Jersey",94.4025189035917,124.445652173913,0.260869565217391,0.706521739130435,0.839444982883168,1
"32","CEPH-Rtrend_fluH","New Mexico",35.1603449905482,49.7608695652174,0.434782608695652,0.739130434782609,0.692436566062616,1
"33","CEPH-Rtrend_fluH","New York",121.407055765595,160.880434782609,0.293478260869565,0.597826086956522,0.443598245280469,1
"34","CEPH-Rtrend_fluH","North Carolina",52.5883648393195,70.5326086956522,0.41304347826087,0.782608695652174,0.846336347208109,1
"35","CEPH-Rtrend_fluH","North Dakota",13.423275047259,19.5217391304348,0.445652173913043,0.847826086956522,0.971978450858602,1
"36","CEPH-Rtrend_fluH","Ohio",74.2593052930057,95.1630434782609,0.445652173913043,0.75,0.482347794218292,1
"37","CEPH-Rtrend_fluH","Oklahoma",132.928482986767,162.913043478261,0.423913043478261,0.641304347826087,0.950888759200899,1
"38","CEPH-Rtrend_fluH","Oregon",91.9612901701323,114.184782608696,0.423913043478261,0.804347826086957,0.838331005618482,1
"39","CEPH-Rtrend_fluH","Pennsylvania",167.016975425331,211.641304347826,0.206521739130435,0.489130434782609,0.929420118749037,1
"40","CEPH-Rtrend_fluH","Puerto Rico",19.4043336483932,29.0434782608696,0.326086956521739,0.815217391304348,1.61218021583652,0
"41","CEPH-Rtrend_fluH","Rhode Island",9.34264177693762,13.7826086956522,0.456521739130435,0.847826086956522,0.891739256540757,1
"42","CEPH-Rtrend_fluH","South Carolina",24.9630056710775,35.9782608695652,0.467391304347826,0.771739130434783,1.2642551979493,0
"43","CEPH-Rtrend_fluH","South Dakota",13.8359073724008,21.945652173913,0.434782608695652,0.858695652173913,0.959707833853943,1
"44","CEPH-Rtrend_fluH","Tennessee",59.8329678638941,78,0.304347826086957,0.695652173913043,0.827405058881916,1
"45","CEPH-Rtrend_fluH","Texas",232.139395085066,295.467391304348,0.206521739130435,0.489130434782609,0.990565161849036,1
"46","CEPH-Rtrend_fluH","Utah",13.9711578449905,20.8586956521739,0.33695652173913,0.815217391304348,1.19092242499977,0
"47","CEPH-Rtrend_fluH","Vermont",11.3770793950851,16.9565217391304,0.456521739130435,0.83695652173913,0.860397326945909,1
"48","CEPH-Rtrend_fluH","Virginia",37.3979962192817,53.3913043478261,0.358695652173913,0.760869565217391,0.885873914069486,1
"49","CEPH-Rtrend_fluH","Washington",107.583440453686,135.184782608696,0.33695652173913,0.684782608695652,0.99572551082934,1
"50","CEPH-Rtrend_fluH","West Virginia",29.6595652173913,40.3695652173913,0.456521739130435,0.760869565217391,0.675265992415372,1
"51","CEPH-Rtrend_fluH","Wisconsin",62.5323582230624,85.1739130434783,0.423913043478261,0.804347826086957,0.74153102596756,1
"52","CEPH-Rtrend_fluH","Wyoming",14.1339981096408,20.3260869565217,0.434782608695652,0.869565217391304,1.52869568684258,0
"53","CMU-TimeSeries","Alabama",47.6180260869565,74.06,0.47,0.92,1.20830999931598,0
"54","CMU-TimeSeries","Alaska",9.47165551839465,13.3461538461538,0.384615384615385,0.701923076923077,0.773412540055391,1
"55","CMU-TimeSeries","Arizona",75.0935739130435,110.45,0.47,0.86,0.685710780611142,1
"56","CMU-TimeSeries","Arkansas",42.1412217391304,62.16,0.37,0.8,0.675532038716129,1
"57","CMU-TimeSeries","California",287.156988224638,414.15625,0.4375,0.84375,0.635203680695723,1
"58","CMU-TimeSeries","Colorado",28.9078386287625,43.3557692307692,0.442307692307692,0.875,0.651697881572262,1
"59","CMU-TimeSeries","Connecticut",42.4716217391304,65.22,0.36,0.78,0.644057930232018,1
"60","CMU-TimeSeries","Delaware",10.033724916388,14.8269230769231,0.394230769230769,0.778846153846154,1.00269047767259,0
"61","CMU-TimeSeries","District of Columbia",9.1826222826087,13.8958333333333,0.416666666666667,0.802083333333333,0.960113251827628,1
"62","CMU-TimeSeries","Florida",95.042952173913,147.75,0.59,0.97,0.698171505534062,1
"63","CMU-TimeSeries","Georgia",36.7403733459357,50.75,0.597826086956522,0.978260869565217,1.55589691801137,0
"64","CMU-TimeSeries","Hawaii",5.23107277882798,7.35869565217391,0.554347826086957,0.902173913043478,1.1594360018603,0
"65","CMU-TimeSeries","Idaho",28.1707312252964,39.7272727272727,0.375,0.738636363636364,0.620264434112305,1
"66","CMU-TimeSeries","Illinois",100.721877090301,146.990384615385,0.403846153846154,0.817307692307692,0.629793750138218,1
"67","CMU-TimeSeries","Indiana",76.6374858223062,117.20652173913,0.434782608695652,0.880434782608696,0.588462251378976,1
"68","CMU-TimeSeries","Iowa",31.7920043478261,44.55,0.48,0.81,0.596786093623164,1
"69","CMU-TimeSeries","Kansas",27.1234956521739,39.22,0.4,0.82,0.648897107581276,1
"70","CMU-TimeSeries","Kentucky",72.7083152173913,109.447916666667,0.385416666666667,0.84375,0.585476809055046,1
"71","CMU-TimeSeries","Louisiana",31.917821557971,51.8125,0.458333333333333,0.9375,0.989823051233484,1
"72","CMU-TimeSeries","Maine",18.0173616600791,25.1363636363636,0.431818181818182,0.772727272727273,0.642450134419495,1
"73","CMU-TimeSeries","Maryland",31.5500407608696,45.1770833333333,0.572916666666667,0.90625,0.665733087271277,1
"74","CMU-TimeSeries","Massachusetts",71.7655956521739,103.87,0.5,0.78,0.573876750656455,1
"75","CMU-TimeSeries","Michigan",93.5155009451796,148.510869565217,0.467391304347826,0.902173913043478,0.53981528809924,1
"76","CMU-TimeSeries","Minnesota",37.1452128623188,50.3958333333333,0.5,0.802083333333333,0.675511909495805,1
"77","CMU-TimeSeries","Mississippi",28.9846150362319,45.6354166666667,0.40625,0.895833333333333,1.05715415582569,0
"78","CMU-TimeSeries","Missouri",92.76002090301,130.326923076923,0.432692307692308,0.721153846153846,0.665287379978056,1
"79","CMU-TimeSeries","Montana",11.1164695652174,15.7,0.44,0.76,0.680042747568586,1
"80","CMU-TimeSeries","Nebraska",11.2991722408027,17.6826923076923,0.432692307692308,0.971153846153846,0.499574501749312,1
"81","CMU-TimeSeries","Nevada",41.769080615942,60.2395833333333,0.3125,0.770833333333333,0.694957776698881,1
"82","CMU-TimeSeries","New Hampshire",11.2965172101449,17.21875,0.364583333333333,0.864583333333333,0.595409495296084,1
"83","CMU-TimeSeries","New Jersey",78.8413670568562,116.221153846154,0.442307692307692,0.865384615384615,0.655358133437836,1
"84","CMU-TimeSeries","New Mexico",31.0559782608696,48.4782608695652,0.434782608695652,0.880434782608696,0.558446174991974,1
"85","CMU-TimeSeries","New York",154.405652173913,244.576923076923,0.480769230769231,0.836538461538462,0.579755308994393,1
"86","CMU-TimeSeries","North Carolina",74.8944157608696,108.9375,0.447916666666667,0.833333333333333,1.03002052481028,0
"87","CMU-TimeSeries","North Dakota",8.89556612318841,12.6354166666667,0.364583333333333,0.729166666666667,0.673438165911046,1
"88","CMU-TimeSeries","Ohio",82.7344565217391,125.09375,0.5625,0.84375,0.534294834466233,1
"89","CMU-TimeSeries","Oklahoma",83.5164043478261,115.22,0.49,0.81,0.654229461749331,1
"90","CMU-TimeSeries","Oregon",68.6338043478261,94.6304347826087,0.5,0.75,0.602464856421016,1
"91","CMU-TimeSeries","Pennsylvania",122.591693143813,190.711538461538,0.403846153846154,0.778846153846154,0.679753638581833,1
"92","CMU-TimeSeries","Puerto Rico",20.9154130434783,30.78,0.57,0.94,1.65049637944078,0
"93","CMU-TimeSeries","Rhode Island",6.15594202898551,9.5625,0.5,0.927083333333333,0.621609570513205,1
"94","CMU-TimeSeries","South Carolina",34.0023962450593,49.9659090909091,0.556818181818182,0.897727272727273,1.22987054530378,0
"95","CMU-TimeSeries","South Dakota",10.1728260869565,15.7884615384615,0.298076923076923,0.826923076923077,0.750126776215703,1
"96","CMU-TimeSeries","Tennessee",56.7310608695652,87.66,0.47,0.91,0.726430181215273,1
"97","CMU-TimeSeries","Texas",148.150311909263,228.75,0.66304347826087,0.945652173913043,0.644666951374671,1
"98","CMU-TimeSeries","Utah",8.79009197324415,12.4038461538462,0.644230769230769,0.990384615384615,0.812299444994325,1
"99","CMU-TimeSeries","Vermont",8.98194293478261,12.7395833333333,0.5,0.75,0.717176947931603,1
"100","CMU-TimeSeries","Virginia",48.5538217391304,70.36,0.61,0.93,0.860327387874456,1
"101","CMU-TimeSeries","Washington",66.0490347826087,92.57,0.5,0.88,0.63144846789363,1
"102","CMU-TimeSeries","West Virginia",28.5398582230624,41.054347826087,0.467391304347826,0.826086956521739,0.594970571338974,1
"103","CMU-TimeSeries","Wisconsin",53.868143812709,76.875,0.471153846153846,0.778846153846154,0.677756470944611,1
"104","CMU-TimeSeries","Wyoming",7.56513913043478,10.49,0.46,0.81,0.7811938651403,1
"105","CU-ensemble","Alabama",50.5798863636364,66.5909090909091,0.397727272727273,0.693181818181818,1.13591951628461,0
"106","CU-ensemble","Alaska",11.8557213438735,16.1477272727273,0.420454545454545,0.659090909090909,0.88789978372318,1
"107","CU-ensemble","Arizona",116.892910079051,143.909090909091,0.420454545454545,0.659090909090909,0.870086884293766,1
"108","CU-ensemble","Arkansas",51.3817391304348,65.7159090909091,0.431818181818182,0.715909090909091,0.756667015666351,1
"109","CU-ensemble","California",364.637425889328,414,0.465909090909091,0.636363636363636,0.746095689690023,1
"110","CU-ensemble","Colorado",39.2292786561265,55.6704545454545,0.477272727272727,0.681818181818182,0.882116838842264,1
"111","CU-ensemble","Connecticut",63.8514377470356,81.1363636363636,0.340909090909091,0.590909090909091,0.855710538983453,1
"112","CU-ensemble","Delaware",10.4826037549407,14.2613636363636,0.443181818181818,0.693181818181818,0.951463533746414,1
"113","CU-ensemble","District of Columbia",9.61374505928854,12.5795454545455,0.511363636363636,0.715909090909091,0.975071759017984,1
"114","CU-ensemble","Florida",106.774881422925,145.454545454545,0.431818181818182,0.681818181818182,0.733499579203717,1
"115","CU-ensemble","Georgia",25.4816403162055,38.5909090909091,0.397727272727273,0.829545454545455,0.96637003121249,1
"116","CU-ensemble","Hawaii",4.99700592885375,7.20454545454545,0.534090909090909,0.772727272727273,1.032408678654,0
"117","CU-ensemble","Idaho",47.1681818181818,56.1022727272727,0.420454545454545,0.590909090909091,1.01456203066288,0
"118","CU-ensemble","Illinois",136.946852766798,160.011363636364,0.477272727272727,0.590909090909091,0.766343356791031,1
"119","CU-ensemble","Indiana",108.64337944664,132.170454545455,0.431818181818182,0.613636363636364,0.797542792527389,1
"120","CU-ensemble","Iowa",50.9784881422925,63.1590909090909,0.431818181818182,0.647727272727273,0.865372594582295,1
"121","CU-ensemble","Kansas",32.7532114624506,41.9545454545455,0.454545454545455,0.715909090909091,0.72846091321093,1
"122","CU-ensemble","Kentucky",133.84645256917,154.704545454545,0.386363636363636,0.545454545454545,1.00405122601039,0
"123","CU-ensemble","Louisiana",35.1089179841897,47.75,0.363636363636364,0.636363636363636,0.944030354382447,1
"124","CU-ensemble","Maine",28.9901729249012,34.5,0.5,0.636363636363636,0.894124687157519,1
"125","CU-ensemble","Maryland",55.2922084980237,66.7386363636364,0.397727272727273,0.625,1.01369921208561,0
"126","CU-ensemble","Massachusetts",99.8255385375494,118.715909090909,0.477272727272727,0.670454545454545,0.780720953671217,1
"127","CU-ensemble","Michigan",223.478804347826,253.488636363636,0.375,0.5,1.21024822389709,0
"128","CU-ensemble","Minnesota",65.6671393280632,78.3068181818182,0.465909090909091,0.625,0.932049784856226,1
"129","CU-ensemble","Mississippi",27.7690859683794,39.9431818181818,0.420454545454545,0.727272727272727,0.755475638253758,1
"130","CU-ensemble","Missouri",122.201146245059,143.068181818182,0.363636363636364,0.602272727272727,0.799687283576762,1
"131","CU-ensemble","Montana",16.1935276679842,21.9886363636364,0.431818181818182,0.693181818181818,0.92233603945122,1
"132","CU-ensemble","Nebraska",23.4309733201581,30.8863636363636,0.545454545454545,0.659090909090909,1.01032689917138,0
"133","CU-ensemble","Nevada",55.7550098814229,72.7386363636364,0.477272727272727,0.625,0.891616235726202,1
"134","CU-ensemble","New Hampshire",23.5969911067194,31.0227272727273,0.488636363636364,0.647727272727273,1.0596473766687,0
"135","CU-ensemble","New Jersey",103.053868577075,127.704545454545,0.363636363636364,0.613636363636364,0.786072505616162,1
"136","CU-ensemble","New Mexico",47.330256916996,58.875,0.363636363636364,0.590909090909091,0.84337072767991,1
"137","CU-ensemble","New York",260.254980237154,296.397727272727,0.465909090909091,0.511363636363636,0.933440762397616,1
"138","CU-ensemble","North Carolina",94.8839229249012,116.727272727273,0.409090909090909,0.545454545454545,1.17650122630664,0
"139","CU-ensemble","North Dakota",11.8949555335968,16.4318181818182,0.477272727272727,0.693181818181818,0.86507493062445,1
"140","CU-ensemble","Ohio",137.267386363636,162.409090909091,0.454545454545455,0.579545454545455,0.844387344030417,1
"141","CU-ensemble","Oklahoma",103.961363636364,121.920454545455,0.477272727272727,0.636363636363636,0.753612296479664,1
"142","CU-ensemble","Oregon",89.2892045454545,102.136363636364,0.443181818181818,0.579545454545455,0.801642156481137,1
"143","CU-ensemble","Pennsylvania",144.790953557312,180.397727272727,0.340909090909091,0.522727272727273,0.739775977220333,1
"144","CU-ensemble","Puerto Rico",12.8352470355731,20.125,0.522727272727273,0.977272727272727,1.14149989564224,0
"145","CU-ensemble","Rhode Island",8.53418972332016,11.3522727272727,0.556818181818182,0.704545454545455,0.901566357501135,1
"146","CU-ensemble","South Carolina",34.1814822134387,44.6136363636364,0.556818181818182,0.715909090909091,1.0180702475964,0
"147","CU-ensemble","South Dakota",14.1165563241107,19.5227272727273,0.397727272727273,0.613636363636364,0.996576220427784,1
"148","CU-ensemble","Tennessee",68.5221393280632,88.125,0.409090909090909,0.670454545454545,0.75683772379197,1
"149","CU-ensemble","Texas",209.672139328063,260.340909090909,0.431818181818182,0.613636363636364,0.732109502757536,1
"150","CU-ensemble","Utah",12.2254496047431,16.2613636363636,0.488636363636364,0.727272727272727,1.06507489951559,0
"151","CU-ensemble","Vermont",10.5436166007905,13.3409090909091,0.556818181818182,0.681818181818182,0.870287651987382,1
"152","CU-ensemble","Virginia",45.2928853754941,59.6704545454545,0.568181818181818,0.704545454545455,0.722445898398697,1
"153","CU-ensemble","Washington",96.6914278656126,112.284090909091,0.545454545454545,0.670454545454545,0.814891888820726,1
"154","CU-ensemble","West Virginia",35.8582855731225,45.8636363636364,0.454545454545455,0.670454545454545,0.71763032746102,1
"155","CU-ensemble","Wisconsin",64.6909634387352,78.4318181818182,0.443181818181818,0.670454545454545,0.767654432440441,1
"156","CU-ensemble","Wyoming",8.57925889328063,11.6022727272727,0.545454545454545,0.784090909090909,0.851265493892646,1
"157","Flusight-baseline","Alabama",39.5248829431438,51.3846153846154,0.471153846153846,0.817307692307692,1,0
"158","Flusight-baseline","Alaska",12.2465760869565,15.5576923076923,0.403846153846154,0.682692307692308,1,0
"159","Flusight-baseline","Arizona",125.303281772575,149.019230769231,0.403846153846154,0.673076923076923,1,0
"160","Flusight-baseline","Arkansas",60.7547115384615,73.6730769230769,0.403846153846154,0.692307692307692,1,0
"161","Flusight-baseline","California",445.578549331104,514.25,0.413461538461538,0.634615384615385,1,0
"162","Flusight-baseline","Colorado",44.3577299331104,58.4903846153846,0.461538461538462,0.740384615384615,1,0
"163","Flusight-baseline","Connecticut",69.6373578595318,81.1538461538462,0.394230769230769,0.548076923076923,1,0
"164","Flusight-baseline","Delaware",10.0068018394649,13.5769230769231,0.432692307692308,0.875,1,0
"165","Flusight-baseline","District of Columbia",9.00035953177257,11.3653846153846,0.394230769230769,0.740384615384615,1,0
"166","Flusight-baseline","Florida",138.572633779264,178.663461538462,0.365384615384615,0.653846153846154,1,0
"167","Flusight-baseline","Georgia",24.5195610367893,33.7115384615385,0.413461538461538,0.769230769230769,1,0
"168","Flusight-baseline","Hawaii",4.82298913043478,6.65384615384615,0.423076923076923,0.798076923076923,1,0
"169","Flusight-baseline","Idaho",43.6971195652174,49.7884615384615,0.365384615384615,0.615384615384615,1,0
"170","Flusight-baseline","Illinois",159.928352842809,185.432692307692,0.403846153846154,0.567307692307692,1,0
"171","Flusight-baseline","Indiana",127.368971571906,149.461538461538,0.375,0.605769230769231,1,0
"172","Flusight-baseline","Iowa",55.7191555183946,64.125,0.432692307692308,0.682692307692308,1,0
"173","Flusight-baseline","Kansas",40.9251923076923,49.2980769230769,0.413461538461538,0.701923076923077,1,0
"174","Flusight-baseline","Kentucky",117.994694816053,135.442307692308,0.423076923076923,0.625,1,0
"175","Flusight-baseline","Louisiana",33.9149372909699,44.75,0.384615384615385,0.692307692307692,1,0
"176","Flusight-baseline","Maine",31.811262541806,37.375,0.394230769230769,0.692307692307692,1,0
"177","Flusight-baseline","Maryland",49.495622909699,60.875,0.403846153846154,0.625,1,0
